Organization_name,Min. Project,Rating,Hourly_rate,Total_Employees,Locality,Region,Profile,Website,Mail,Phone,
Polidea, Undisclosed,4.9,$50 - $99,"""50 - 249""","Warsaw,",None,https://clutch.co/profile/polidea,http://www.polidea.com,hello@polidea.com,"
+48 694 471 274 ",
ChromeInfo Technologies," $5,000+ ",4.9,< $25,"""50 - 249""","Noida,",None,https://clutch.co/profile/chromeinfo-technologies,https://www.chromeinfotech.net/case-study.html?utm_source=WebSite&utm_medium=Clutch&utm_campaign=IPhone,sales@chromeinfotech.com,"
+91.783.800.9900 ",
App'n'roll, Undisclosed,5,$50 - $99,"""10 - 49""","Warsaw,",None,https://clutch.co/profile/appnroll,http://www.appnroll.com,sales@appnroll.com,"
+48 22 251 1544 ",
Redmadrobot," $25,000+ ",5,$25 - $49,"""50 - 249""","Moscow,",None,https://clutch.co/profile/redmadrobot,http://www.redmadrobot.com/?id=000011,01001010@redmadrobot.com,"
+7 (495) 933-05-95 ",
Table XI," $75,000+ ",4.9,$150 - $199,"""10 - 49""","Chicago,",IL,https://clutch.co/profile/table-xi,http://tablexi.com?utm_source=Clutch&utm_content=Profile&utm_medium=Button&utm_campaign=Directories,sales@tablexi.com,"
1.312.450.6320 ",
Brightec," $25,000+ ",4.8,$100 - $149,"""10 - 49""","Brighton,",None,https://clutch.co/profile/brightec,http://www.brightec.co.uk,office@brightec.co.uk,"
+44 12 7362 5959 ",
Unified Infotech Inc," $10,000+ ",4.9,$25 - $49,"""50 - 249""","New York,",NY,https://clutch.co/profile/unified-infotech,https://www.unifiedinfotech.net,contacts@unifiedinfotech.net,"
+18008209286 ",
Monstar Lab ," $75,000+ ",5,$50 - $99,"""250 - 999""","Singapore,",None,https://clutch.co/profile/monstar-lab,https://monstar-lab.com/sg/,singapore@monstar-lab.com,"
+65 67151500 ",
Byteridge," $5,000+ ",5,< $25,"""10 - 49""","Hyderabad, Telangana,",None,https://clutch.co/profile/byteridge,http://byteridge.com/,clutch-enquiries@byteridge.com,"
040-6514-3961 ",
Messapps," $25,000+ ",5,$100 - $149,"""10 - 49""","New York,",NY,https://clutch.co/profile/messapps,https://messapps.com/?utm_source=directory&utm_medium=clutch&utm_campaign=profile&utm_term=profile&utm_content=profile,team@messapps.com,"
646.741.4814 ",
Simpalm," $10,000+ ",4.9,None,"""10 - 49""","North Bethesda,",MD,https://clutch.co/profile/simpalm,http://www.simpalm.com,piyush@simpalm.com,"
301.825.5331 ",
Apollo Matrix Inc. ," $25,000+ ",4.6,$100 - $149,"""10 - 49""","Bethesda,",MD,https://clutch.co/profile/apollo,http://www.apollomatrix.com,pete@apollomatrix.com,"
202.643.0711 ",
Tubik Studio," $5,000+ ",4.8,$50 - $99,"""10 - 49""","Dnipro,",None,https://clutch.co/profile/tubik-studio,http://tubikstudio.com/,mail@tubikstudio.com,"
+16507310320 ",
KODE," $50,000+ ",4.9,$25 - $49,"""50 - 249""","Kaliningrad,",None,https://clutch.co/profile/kode,http://www.kode.ru,slurm@appkode.pro,"
+7 921 611 44 99 ",
The NineHertz," $5,000+ ",4.8,< $25,"""50 - 249""","Cincinnati,",OH,https://clutch.co/profile/ninehertz,https://theninehertz.com/?get-touch,sales@theninehertz.com,"
+1.315.381.4100 ",
Promatics Technologies," $5,000+ ",4.8,< $25,"""50 - 249""","Gurgaon,",None,https://clutch.co/profile/promatics-technologies,http://www.promaticsindia.com,business@promaticsindia.com,"
91-124-493-0770 ",
The Distance App Developers," $25,000+ ",4.6,$100 - $149,"""10 - 49""","London,",None,https://clutch.co/profile/distance,https://thedistance.co.uk,hello+clutch@thedistance.co.uk,"
+44 1904 217171 ",
Stuzo," $10,000+ ",5,$100 - $149,"""50 - 249""","Philadelphia,",PA,https://clutch.co/profile/stuzo,http://www.stuzo.com,hello@stuzo.com,"
267.519.3669 ",
RapidValue Solutions," $25,000+ ",4.6,$25 - $49,"""250 - 999""","Pleasanton,",CA,https://clutch.co/profile/rapidvalue-solutions,http://www.rapidvaluesolutions.com/,kavyanidhin@rapidvaluesolutions.com,"
+1-925-596-1554 ",
CognitiveClouds," $25,000+ ",4.7,$25 - $49,"""50 - 249""","Fremont,",CA,https://clutch.co/profile/cognitiveclouds,http://www.cognitiveclouds.com/custom-software-development-services,ben+clutch@cognitiveclouds.com,"
415.215.9082 ",
SoftTeco," $5,000+ ",4.7,$25 - $49,"""50 - 249""","Minsk,",None,https://clutch.co/profile/softteco,http://www.softteco.com/,info@softteco.com,"
+375 (17) 207-01-40 ",
Factory," $5,000+ ",4.9,$25 - $49,"""10 - 49""","Osijek,",None,https://clutch.co/profile/factory,http://www.factory.hr,hello@factory.hr,"
+385.33.638.271 ",
Mubaloo," $50,000+ ",4.6,$100 - $149,"""50 - 249""","London,",None,https://clutch.co/profile/mubaloo,http://mubaloo.com,info@mubaloo.com,"
+44 207 073 7007 ",
Alty," $25,000+ ",5,$25 - $49,"""10 - 49""","Kiev,",None,https://clutch.co/profile/alty,https://alty.co,hello@alty.co,"
 ",
Toptal," $25,000+ ",4.6,$100 - $149,"""1,000 - 9,999""","San Francisco,",CA,https://clutch.co/profile/toptal,https://www.toptal.com/,,"
888.604.3188 ",
Omega-R, Undisclosed,4.8,$50 - $99,"""50 - 249""","New York,",NY,https://clutch.co/profile/omega-r,http://www.omega-r.com,develop@omega-r.com,"
+1 (646)-844-3118 ",
ArtyGeek," $5,000+ ",4.9,$25 - $49,"""50 - 249""","Lviv,",None,https://clutch.co/profile/artygeek,http://artygeek.com/,contact@artygeek.com,"
+380931968940 ",
Tintash," $10,000+ ",4.7,$25 - $49,"""50 - 249""","Raleigh,",None,https://clutch.co/profile/tintash,http://www.tintash.com/,AllEars@tintash.com,"
650-204-9718 ",
ISBX," $10,000+ ",5,$50 - $99,"""10 - 49""","Los Angeles,",CA,https://clutch.co/profile/isbx,http://www.isbx.com/,info@isbx.com,"
310.437.8010 ",
Lets Nurture," $5,000+ ",4.9,$25 - $49,"""50 - 249""","New York,",NY,https://clutch.co/profile/lets-nurture,http://www.letsnurture.com,enquiry@letsnurture.com,"
+1-631-954-6922 ",
Sunflower Lab," $10,000+ ",4.8,$50 - $99,"""10 - 49""","Somerset,",NJ,https://clutch.co/profile/sunflower-lab,http://www.thesunflowerlab.com,info@thesunflowerlab.com,"
(614)664-7674 ",
EB Pearls," $10,000+ ",4.8,None,"""50 - 249""","Sydney,",None,https://clutch.co/profile/eb-pearls,https://www.ebpearls.com.au,akash@ebpearls.com.au,"
02 8880 7857 ",
CemtrexLabs," $10,000+ ",4.9,$50 - $99,"""50 - 249""","New York,",NY,https://clutch.co/profile/cemtrexlabs,http://www.cemtrexlabs.com,hello@cemtrexlabs.com,"
(646) 653-9028 ",
Intrepid," $25,000+ ",5,$150 - $199,"""50 - 249""","Cambridge,",MA,https://clutch.co/profile/intrepid,http://www.intrepid.io,inquiries@intrepid.io,"
617.958.1853 ",
Better Software Group," $10,000+ ",5,$50 - $99,"""50 - 249""","Wroclaw,",None,https://clutch.co/profile/better-software-group,http://bsgroup.eu,clutch@bsgroup.eu,"
+48.601.050.325 ",
Surf," $1,000+ ",5,$25 - $49,"""50 - 249""","Voronezh,",None,https://clutch.co/profile/surf,http://surfstudio.co/?utm_source=web&utm_medium=ratings&utm_campaign=clutch,hello@surfstudio.co,"
+7 920 436-86-00 ",
Bottle Rocket ," $25,000+ ",4.8,$150 - $199,"""50 - 249""","Addison,",TX,https://clutch.co/profile/bottle-rocket,http://www.bottlerocketstudios.com,hello@bottlerocketstudios.com,"
214.310.1800 ",
Dragon Army," $25,000+ ",5,$150 - $199,"""10 - 49""","Atlanta,",GA,https://clutch.co/profile/dragon-army,http://www.dragonarmy.com,contact@dragonarmy.com,"
404.890.0279 ",
MojoTech," $25,000+ ",5,$150 - $199,"""10 - 49""","Providence,",RI,https://clutch.co/profile/mojotech,http://www.mojotech.com,hello@mojotech.com,"
855.665.6832 ",
Planet Web Solutions Pvt. Ltd.," $1,000+ ",4.8,< $25,"""50 - 249""","Jaipur,",None,https://clutch.co/profile/planet-web-solutions,http://www.planetwebsolution.com/,sales@planetwebsolution.com,"
+918952953777 ",
Tonic Design Co.," $10,000+ ",4.8,$100 - $149,"""50 - 249""","Philadelphia,",PA,https://clutch.co/profile/tonic-design-co,http://tonicdesign.com,info@tonicdesign.com,"
215.860.1982 ",
Miquido," $25,000+ ",4.8,$50 - $99,"""50 - 249""","Krakow,",None,https://clutch.co/profile/miquido,http://www.miquido.com,hello@miquido.com,"
+48 536 083 559 ",
Prismetric," $5,000+ ",5,< $25,"""50 - 249""","Gandhinagar,",None,https://clutch.co/profile/prismetric,https://www.prismetric.com/,biz@prismetric.com,"
+91-79-40070367 ",
Daffodil Software," $10,000+ ",4.8,< $25,"""250 - 999""","Gurgaon,",None,https://clutch.co/profile/daffodil-software,https://insights.daffodilsw.com/mobile-application-development-company?utm_source=clutch&utm_campaign=clutch,reach@daffodilsw.com,"
+91 124 663 0100 ",
Multidots Solutions ," $10,000+ ",4.9,$25 - $49,"""50 - 249""","Ahmedabad,",None,https://clutch.co/profile/multidots-solutions,http://www.multidots.com/,inquiry@multidots.com,"
+91-079-2970-8121 ",
Boston Technology Corporation," $50,000+ ",4.9,$50 - $99,"""50 - 249""","Marlborough,",MA,https://clutch.co/profile/boston-technology-corporation,http://btchealth.boston-technology.com/,info@boston-technology.com,"
781.583.1144 ",
Agilie," $10,000+ ",5,$25 - $49,"""10 - 49""","Dnipro,",None,https://clutch.co/profile/agilie,http://agilie.com,info@agilie.com,"
+1(617)7782988 ",
Rootstrap," $1,000+ ",4.9,$100 - $149,"""50 - 249""","Beverly Hills,",CA,https://clutch.co/profile/rootstrap,http://www.rootstrap.com,hello@rootstrap.com,"
310-954-1354 ",
Apptunix," $1,000+ ",4.8,$25 - $49,"""50 - 249""","Austin ,",TX,https://clutch.co/profile/apptunix,http://www.apptunix.com,sales@apptunix.com,"
+1 415 670 9326 ",
Atomic Robot," $25,000+ ",5,$100 - $149,"""10 - 49""","Mason,",OH,https://clutch.co/profile/atomic-robot,https://atomicrobot.io,hello@atomicrobot.io,"
1.855.597.6268 ",
Jackrabbit Mobile," $10,000+ ",5,$150 - $199,"""10 - 49""","Austin,",TX,https://clutch.co/profile/jackrabbit-mobile,http://www.jackrabbitmobile.com,advisors@jackrabbitmobile.com,"
 ",
Savvy Apps," $50,000+ ",4.8,$150 - $199,"""10 - 49""","Reston,",VA,https://clutch.co/profile/savvy-apps,http://savvyapps.com/,clutch@savvyapps.com,"
866.531.7578 ",
Guaran Technologies," $10,000+ ",4.7,$100 - $149,"""10 - 49""","Toronto,",None,https://clutch.co/profile/guaran%C3%A1-technologies,https://www.guarana-technologies.com/,contact@guarana-technologies.com,"
647-559-3001 ",
Heads and Hands," $25,000+  ",4.9,$50 - $99,"""50 - 249""","Saint-Petersburg,",None,https://clutch.co/profile/heads-hands,http://handh.ru/?lang=en,hello@handh.ru,"
+7 (812) 971-17-73 ",
Bixlabs," $10,000+ ",4.8,$50 - $99,"""10 - 49""","Montevideo,",None,https://clutch.co/profile/bixlabs,http://www.bixlabs.com,info@bixlabs.com,"
(598) 9922-6488 ",
"Design Center, Inc."," $10,000+ ",4.8,$100 - $149,"""10 - 49""","Saint Paul,",MN,https://clutch.co/profile/design-center,http://designcenterideas.com/,ideas@designcenterideas.com,"
651-699-6500 ",
stable|kernel," $100,000+ ",4.9,$150 - $199,"""10 - 49""","Atlanta,",GA,https://clutch.co/profile/stablekernel,http://stablekernel.com,sales@stablekernel.com,"
844.673.7225 ",
AppliKey Solutions," $10,000+ ",4.9,$25 - $49,"""50 - 249""","Kharkiv,",None,https://clutch.co/profile/applikey-solutions,http://applikeysolutions.com,wels.ce@applikeysolutions.com,"
+16504339005 ",
Auxano Global Services," $10,000+ ",4.7,< $25,"""50 - 249""","Ahmedabad,",None,https://clutch.co/profile/auxano-global-services,https://www.auxanoglobalservices.com/,admin@auxanoglobalservices.com,"
+1-209-348-9807 ",
Xtreem Solution," $5,000+ ",4.9,$25 - $49,"""50 - 249""","Jaipur,",None,https://clutch.co/profile/xtreem-solution,https://xtreemsolution.com/,info@xtreemsolution.com,"
+91-141-2331081 ",
Mobiversal, Undisclosed,4.6,$25 - $49,"""10 - 49""","Oradea,",None,https://clutch.co/profile/mobiversal,http://www.mobiversal.com,info@mobiversal.com,"
40.359.432.424 ",
NS804," $25,000+ ",4.9,$50 - $99,"""10 - 49""","Richmond,",VA,https://clutch.co/profile/ns804,http://www.ns804.com,info@ns804.com,"
804.381.4877 ",
Bamboo Apps," $5,000+ ",4.8,$25 - $49,"""50 - 249""","Tallinn,",None,https://clutch.co/profile/bamboo-apps,http://bambooapps.eu/,contact@bamboogroup.eu,"
372.69.803.35 ",
ANODA Mobile Development Agency," $5,000+ ",5,$25 - $49,"""10 - 49""","Kharkiv,",None,https://clutch.co/profile/anoda-mobile-development-agency,http://anoda.mobi,alex@anoda.mobi,"
+380.73.309.85.35 ",
Novoda," $100,000+ ",4.8,$150 - $199,"""50 - 249""","London,",None,https://clutch.co/profile/novoda,https://www.novoda.com,info@novoda.com,"
+44 207 359 4709 ",
Orange Mantra," $1,000+ ",5,< $25,"""50 - 249""","Gurgaon,",None,https://clutch.co/profile/orange-mantra,https://www.orangemantra.com/,sales@orangemantra.com,"
+91-9870289050 ",
Anadea ," $10,000+ ",4.7,$25 - $49,"""50 - 249""","Alicante,",None,https://clutch.co/profile/anadea,http://anadea.info/,hello@anadea.info,"
1-315-215-1575 ",
Ciklum," $10,000+ ",5,$25 - $49,"""1,000 - 9,999""","Kyiv,",None,https://clutch.co/profile/ciklum,https://www.ciklum.com/,ciklum@ciklum.com,"
38.044.545.7745 ",
Ethervision," $25,000+ ",4.8,$150 - $199,"""10 - 49""","Chicago,",IL,https://clutch.co/profile/ethervision,http://ethervision.net,info@ethervision.net,"
312.870.0080 ",
Glance Creative Ltd.," $50,000+ ",4.6,$50 - $99,"""10 - 49""","London,",None,https://clutch.co/profile/glance-creative,http://thisisglance.com,enquiries@thisisglance.com,"
+44 20 7125 0072 ",
Dedicated Developers," $5,000+ ",5,$50 - $99,"""50 - 249""","Alpharetta,",GA,https://clutch.co/profile/dedicated-developers,http://www.DedicatedDevelopers.com,inquiry@dedicateddevelopers.com,"
770-274-4482 ",
Apptitude," $50,000+ ",5,$100 - $149,"""2 - 9""","New Orleans,",LA,https://clutch.co/profile/apptitude,https://apptitude.io,hey@apptitude.io,"
1.800.504.0569 ",
Stanfy," $25,000+ ",4.8,$50 - $99,"""10 - 49""","San Francisco,",CA,https://clutch.co/profile/stanfy,https://stanfy.com/,hello@stanfy.com,"
415.890.4994 ",
Quytech," $10,000+ ",4.7,< $25,"""50 - 249""","Gurgaon,",None,https://clutch.co/profile/quytech,http://www.quytech.com/?utm_source=clutch&utm_medium=directory&utm_campaign=clutchprofile,sales@quytech.com,"
+91-70422-95974 ",
SnapMobile," $25,000+ ",4.9,None,"""10 - 49""","Chicago,",IL,https://clutch.co/profile/snapmobile,http://www.snapmobile.io,hello@snapmobile.io,"
(872) 225-2799 ",
Appchance, Undisclosed,4.8,$50 - $99,"""10 - 49""","Poznan,",None,https://clutch.co/profile/appchance,http://www.appchance.com,contact@appchance.com,"
48.600.508.713 ",
iQlance Solutions," $5,000+ ",4.9,$50 - $99,"""10 - 49""","Toronto,",None,https://clutch.co/profile/iqlance,https://www.iqlance.com,info@iqlance.com,"
647 637 9108 ",
FACTION STUDIO iOS," $10,000+ ",4.7,$100 - $149,"""10 - 49""","Brooklyn,",NY,https://clutch.co/profile/faction-studio-ios,http://www.factionstudio.com,clutch@factionstudio.com,"
212-328-1170 ",
TriState Technology LLP," $5,000+ ",5,< $25,"""50 - 249""","Ahmedabad,",None,https://clutch.co/profile/tristate-technology-llp,http://www.tristatetechnology.com,sales@tristatetechnology.com,"
+91 7940034811 ",
InfoShell, Undisclosed,5,$25 - $49,"""10 - 49""","Saint-Petersburg,",None,https://clutch.co/profile/infoshell,http://infoshell.mobi/,info@infoshell.ru,"
+7(812)242-80-58 ",
Plastic Mobile, Undisclosed,4.2,$200 - $300,"""50 - 249""","Toronto,",None,https://clutch.co/profile/plastic-mobile,http://www.plasticmobile.com/,contact@plasticmobile.com,"
416.538.8880 ",
MLSDev," $10,000+ ",4.5,$25 - $49,"""50 - 249""","Kyiv,",None,https://clutch.co/profile/mlsdev,https://mlsdev.com/,sales@mlsdev.com,"
+380975058161 ",
WOXAPP," $5,000+ ",5,$25 - $49,"""10 - 49""","Dnipropetrovsk,",None,https://clutch.co/profile/woxapp,http://woxapp.com/en/,mail@woxapp.com,"
+1 (646) 568 54 24 ",
VORM," $10,000+ ",5,$50 - $99,"""10 - 49""","San Francisco,",CA,https://clutch.co/profile/vorm,http://vorm.io,hi@vorm.io,"
+1 650-215-6143 ",
Ampersand + Ampersand," $50,000+ ",4.9,$100 - $149,"""10 - 49""","London,",None,https://clutch.co/profile/ampersand-ampersand,http://3amp.co/,info@3amp.co,"
+44 (0) 20 7112 7100 ",
RichestSoft," $1,000+ ",4.8,$25 - $49,"""10 - 49""","Mohali,",None,https://clutch.co/profile/richestsoft,https://www.richestsoft.com/mobile-application-development/?utm_source=referrer&utm_medium=webapp&utm_campaign=clutch,info@richestsoft.com,"
+13152104488 ",
App Makers LA," $1,000+ ",5,$50 - $99,"""10 - 49""","Los Angeles,",CA,https://clutch.co/profile/app-makers-la,http://www.AppMakersLA.com,info@appmakersla.com,"
(213) 797-0932 ",
Xicom Technologies Ltd.," $10,000+ ",4.8,$25 - $49,"""250 - 999""",None,None,https://clutch.co/profile/xicom-technologies,http://www.xicom.biz,sales@xicom.biz,"
 ",
Erminesoft, Undisclosed,5,$25 - $49,"""10 - 49""","San Francisco,",CA,https://clutch.co/profile/erminesoft,http://erminesoft.com/,hello@erminesoft.com,"
+1 8053645433 ",
MobileUp," $25,000+ ",4.9,$25 - $49,"""10 - 49""","Saint Petersburg,",None,https://clutch.co/profile/mobileup,http://en.mobileup.ru,hello@mobileup.ru,"
+7 812 425 01 58 ",
Waracle," $25,000+ ",4.5,$100 - $149,"""50 - 249""","Dundee,",None,https://clutch.co/profile/waracle,http://waracle.net/,d.romilly@waracle.com,"
+44 1382 529528 ",
Zealous System," $5,000+ ",4.9,< $25,"""50 - 249""","Ahmedabad,",None,https://clutch.co/profile/zealous-system,https://www.zealousys.com/?utm_source=Clutch&utm_medium=listing,info@zealousys.com,"
+91 9925016519 ",
Evince Development," $5,000+ ",5,< $25,"""50 - 249""","Houston,",TX,https://clutch.co/profile/evince-development,https://evincedev.com,info@evincedev.com,"
+1 315 715 8494 ",
Infrared5," $10,000+ ",5,$150 - $199,"""10 - 49""","Jamaica Plain,",MA,https://clutch.co/profile/infrared5,http://www.infrared5.com,info@infrared5.com,"
617.442.4151 ",
Exyte," $10,000+ ",5,$50 - $99,"""10 - 49""","Novosibirsk,",None,https://clutch.co/profile/exyte,https://exyte.com/,info@exyte.com,"
+7 983 320 41 22 ",
Rosberry, Undisclosed,4.8,$25 - $49,"""10 - 49""","Omsk,",None,https://clutch.co/profile/rosberry,http://rosberry.com/,develop@rosberry.com,"
+7-951-403-21-24 ",
Intellias," $50,000+ ",4.9,$25 - $49,"""1,000 - 9,999""","Lviv,",None,https://clutch.co/profile/intellias,http://www.intellias.com/?utm_campaign=Clutch&utm_source=ClutchProfile&utm_medium=clutch,info@intellias.com,"
+ 38 (032) 290-36-90 ",
HacknCraft," $25,000+ ",4.8,$150 - $199,"""10 - 49""","New York,",NY,https://clutch.co/profile/hackncraft,http://www.HacknCraft.com,kejia.tang@hackncraft.com,"
 ",
The APP Solutions," $1,000+ ",4.8,$25 - $49,"""50 - 249""","Kiev,",None,https://clutch.co/profile/app-solutions,https://theappsolutions.com,sales@theappsolutions.com,"
+380443920560 ",
Clover Studio," $5,000+ ",5,$25 - $49,"""10 - 49""","Zagreb,",None,https://clutch.co/profile/clover-studio,http://clover.studio,info@clover.studio,"
385.1.375.5381 ",
The Jed Mahonis Group, Undisclosed,5,$100 - $149,"""10 - 49""","St. Louis Park,",MN,https://clutch.co/profile/jed-mahonis-group,https://jedmahonisgroup.com,info@jedmahonisgroup.com,"
612-208-3872 ",
Norbsoft," $25,000+ ",4.9,$100 - $149,"""10 - 49""","Waterloo,",None,https://clutch.co/profile/norbsoft,http://www.norbsoft.com,paul.cebo@norbsoft.ca,"
519.496.5184 ",
jcapps ," $10,000+ ",4.8,$100 - $149,"""10 - 49""","Bingham Farms,",MI,https://clutch.co/profile/j%C4%81capps,http://www.jacapps.com/,marketing@jacapps.com,"
1-248-353-9030 ",
APPLIFY ," $10,000+ ",5,$25 - $49,"""10 - 49""","Chandigarh,",None,https://clutch.co/profile/applify,https://www.applify.co,contact@applify.co,"
+91 9888884880 ",
PhD Labs," $10,000+ ",4.7,$100 - $149,"""10 - 49""","Irvine,",CA,https://clutch.co/profile/phd-labs,http://www.phdlabs.com?utm_source=clutch.co&utm_medium=sponsorship&utm_campaign=platinum,,"
 ",
"Groove Development, LLC", Undisclosed,4.8,$100 - $149,"""10 - 49""","Beaverton ,",OR,https://clutch.co/profile/groove-development,http://www.groovedevelopment.com,rick@groovedevelopment.com,"
503.439.8766 ",
Devabit," $10,000+ ",4.9,$25 - $49,"""50 - 249""","Lviv,",None,https://clutch.co/profile/devabit,http://www.devabit.com,info@devabit.com,"
 ",
Vog App Developers," $50,000+ ",4.9,$100 - $149,"""10 - 49""","Calgary,",None,https://clutch.co/profile/vog-app-developers,http://vogcalgaryappdeveloper.com/,hello@vogappdevelopers.com,"
1-844-992-2777 ",
Hashrocket," $25,000+ ",5,$150 - $199,"""10 - 49""","Chicago,",IL,https://clutch.co/profile/hashrocket,http://hashrocket.com/,info@hashrocket.com,"
1.877.885.8846 ",
AD:60 Agency LLC," $10,000+ ",4.9,$150 - $199,"""10 - 49""","Brooklyn,",NY,https://clutch.co/profile/ad60-agency,http://www.ad60.com,hello@ad60.com,"
646.405.1251 ",
