Organization_name,Min. Project,Rating,Hourly_rate,Total_Employees,Locality,Region,Profile,Website,Mail,Phone
VrammaR," $10,000+ ",None,$100 - $149,"""2 - 9""","Hyderabad,",None,https://clutch.co/profile/vrammar,http://www.vrammar.com,hello@vrammar.com,"
+91 97048 99958 "
Kubikfoto," $10,000+ ",None,$100 - $149,"""2 - 9""","Stuhr,",None,https://clutch.co/profile/kubikfoto%C2%B3,http://www.kubikfoto.de/en/#Home,info@kubikfoto.de,"
+(49).0.421.849.96611 "
LWA Solutions," $1,000+ ",None,$25 - $49,"""10 - 49""",None,None,https://clutch.co/profile/lwa-solutions,http://lwasolutions.com/,info@lwasolutions.com,"
 "
Project Simply," $10,000+ ",None,$150 - $199,"""2 - 9""","Manchester,",None,https://clutch.co/profile/project-simply,https://projectsimply.com/,info@projectsimply.com,"
161.408.1023 "
The Round Group," $10,000+ ",None,$150 - $199,"""2 - 9""","Stoke-on-Trent,",None,https://clutch.co/profile/round-group,https://www.theroundgroup.com/,info@theroundgroup.com,"
+44 01270 899 145 "
Srushti," $5,000+ ",None,$100 - $149,"""10 - 49""","Santa Clara,",CA,https://clutch.co/profile/srushti,https://srushticreative.com/,hello@srushticreative.com,"
1.408.650.6895 "
Khalil & Freunde," $5,000+ ",None,$100 - $149,"""10 - 49""","Stuttgart,",None,https://clutch.co/profile/khalil-freunde,https://www.khalil-freunde.de/,hello@khalil-freunde.de,"
+49.0.711.87.87.46.40 "
Peanut agency," $5,000+ ",None,$25 - $49,"""2 - 9""","Mexico City,",None,https://clutch.co/profile/peanut-agency,http://peanut.agency/,Montor@peanut.agency,"
(+52) 55 6381 0951 "
CroatiaTech," $1,000+ ",None,$25 - $49,"""10 - 49""","Salt Lake City,",UT,https://clutch.co/profile/croatiatech,http://www.croatiatech.com/,hello@croatiatech.com,"
866.527.6832 "
Fakery," $10,000+ ",None,$150 - $199,"""2 - 9""","Ilminster,",None,https://clutch.co/profile/fakery,https://www.fakery.co.uk/,hello@fakery.co.uk,"
+44.1460.984.948 "
SeeSaw Labs," $10,000+ ",None,$100 - $149,"""10 - 49""","Austin,",TX,https://clutch.co/profile/seesaw-labs,https://www.seesawlabs.com/,hello@seesawlabs.com,"
 "
SPRINGBOK," $10,000+ ",None,$100 - $149,"""10 - 49""","Randstadt,",None,https://clutch.co/profile/springbok,https://www.springbokagency.com,info@springbokagency.com,"
+31.020.722.0903 "
Entropy Labs," $10,000+ ",None,$100 - $149,"""2 - 9""",None,None,https://clutch.co/profile/entropy-labs,http://www.entropy.works/,hello@entropy.works,"
203.036.0863 "
Metamer Productions," $1,000+ ",None,None,"""2 - 9""","Washington,",DC,https://clutch.co/profile/metamer-productions,http://www.metamer.io/,info@metamer.io,"
 "
Scal.io, Undisclosed,None,$150 - $199,"""10 - 49""","San Francisco,",CA,https://clutch.co/profile/scalio,http://scal.io,hello@scal.io,"
 "
ACAM," $5,000+ ",None,$100 - $149,"""10 - 49""","Frankfurt am Main ,",None,https://clutch.co/profile/acam,http://www.acamnetwork.com,mail@acamnetwork.com,"
+49.69.7060970 "
PINK CARROTS Communications GmbH GWA," $5,000+ ",None,$100 - $149,"""10 - 49""","Frankfurt am Main,",None,https://clutch.co/profile/pink-carrots-communications-gmbh-gwa,http://pinkcarrots.com/de,welcome@pinkcarrots.com,"
+49.69.42726140 "
Proxima Milano," $5,000+ ",None,$100 - $149,"""10 - 49""","Milan,",None,https://clutch.co/profile/proxima-milano,http://www.proximamilano.com,info@proximamilano.com,"
+39.02.29060904 "
PCS Production Company," $5,000+ ",None,$100 - $149,"""10 - 49""","Irving,",TX,https://clutch.co/profile/pcs-production-company,http://pcsproductions.com/,info@pcsproductions.com,"
+1.972.550.8503 "
RIDE," $10,000+ ",None,$100 - $149,"""10 - 49""","Amsterdam,",None,https://clutch.co/profile/ride,http://ride.amsterdam,sander@ride.amsterdam,"
+31.20.233.63.71 "
umwerk GmbH," $5,000+ ",None,$100 - $149,"""10 - 49""","Stuttgart,",None,https://clutch.co/profile/umwerk-gmbh,https://www.umwerk.com/en/,stuttgart@umwerk.com,"
+49.0711.674.382.50 "
Bell Integrator," $10,000+ ",None,$100 - $149,"""10 - 49""","Minsk,",None,https://clutch.co/profile/bell-integrator,http://bellone.ru,info@bellintegrator.com,"
+375.17.218.33.53 "
VARTEQ," $10,000+ ",None,$25 - $49,"""10 - 49""","Chicago,",IL,https://clutch.co/profile/varteq,http://varteq.com,contact@varteq.com,"
312-809-6980 "
Red Apple Technologies Pvt Ltd," $5,000+ ",None,< $25,"""50 - 249""","New Delhi ,",None,https://clutch.co/profile/red-apple-technologies,https://www.redappletech.com,info@redappletech.com,"
+91 (11) 4070-4088 "
The Fusion Works," $10,000+ ",None,$150 - $199,"""2 - 9""","Cambridge,",None,https://clutch.co/profile/fusion-works,http://www.thefusionworks.com/,info@thefusionworks.com,"
+44.845.130.4223 "
ZeMind Studios," $10,000+ ",None,$50 - $99,"""10 - 49""","Toronto,",None,https://clutch.co/profile/zemind-studios,http://zemind.ca,info@zemind.ca,"
 "
Celerative," $10,000+ ",None,$25 - $49,"""50 - 249""","San Francisco,",CA,https://clutch.co/profile/celerative,http://celerative.com,info@celerative.com,"
4154650434 "
MediaTrik," $5,000+ ",None,$50 - $99,"""2 - 9""","Highlands Ranch,",CO,https://clutch.co/profile/mediatrik,http://www.mediatrik.com,design@mediatrik.com,"
720.663.7669 "
Abstract Media," $5,000+ ",None,$100 - $149,"""10 - 49""","Magnolia,",TX,https://clutch.co/profile/abstract-media,http://www.abstractmediaco.com/,info@abstractmediaco.com,"
281.789.4795 "
BES Studios," $5,000+ ",None,$100 - $149,"""2 - 9""","Henrico,",VA,https://clutch.co/profile/bes-studios,https://www.besstudios.com/,info@besstudios.com,"
+1.804.276.0806 "
Bright Partnerships," $10,000+ ",None,$100 - $149,"""10 - 49""","London,",None,https://clutch.co/profile/bright-partnerships,http://www.brightpartnerships.com/,info@brightpartnerships.com,"
+44.203.714.3850 "
SoftMediaLab LLC," $5,000+ ",None,$25 - $49,"""10 - 49""","Ekaterinburg,",None,https://clutch.co/profile/softmedialab,https://softmedialab.com/,911@softmedialab.com,"
+7 (343) 385-78-86 "
Yeeooh Labs," $5,000+ ",None,$25 - $49,"""10 - 49""","Madhapur,",None,https://clutch.co/profile/yeeooh-labs,http://www.yeeoohlabs.com,hello@yeeoohlabs.com,"
 "
Espora," $5,000+ ",None,$25 - $49,"""10 - 49""","Mexico City,",None,https://clutch.co/profile/espora,http://esporaestudio.com/,contacto@esporaestudio.com,"
(55) 57 54 11 21 "
Big Room Studios," $5,000+ ",None,$50 - $99,"""10 - 49""","Portland,",ME,https://clutch.co/profile/big-room-studios,https://www.bigroomstudios.com/,info@bigroomstudios.com,"
(207) 221-2618 "
InformAmuse," $10,000+ ",None,$100 - $149,"""2 - 9""","palermo,",None,https://clutch.co/profile/informamuse,https://www.informamuse.com/en/home/,info@informamuse.com,"
+39.091.303.826 "
Ovaho," $10,000+ ",None,$100 - $149,"""10 - 49""","Riga,",None,https://clutch.co/profile/ovaho,https://ovaho.com/en/,info@ovaho.com,"
+371.2233.0320 "
INPHANTRY," $25,000+ ",None,$200 - $300,"""2 - 9""","Boston,",MA,https://clutch.co/profile/inphantry,http://inphantry.com/,cam@inphantry.com,"
617-866-9573 "
JuJu Media," $25,000+ ",None,$25 - $49,"""2 - 9""","London,",None,https://clutch.co/profile/juju-media,https://jujumedia.co.uk,contact@jujumedia.co.uk,"
+44 (0) 20 3355 0445 "
A4VR GmbH ," $5,000+ ",None,$100 - $149,"""2 - 9""","Dsseldorf,",None,https://clutch.co/profile/a4vr-gmbh,https://www.a4vr.com/,hello@a4vr.com,"
49 21192414790 "
Two Goats," $10,000+ ",None,$100 - $149,"""2 - 9""","London,",None,https://clutch.co/profile/two-goats,https://www.twogoats.us/,rich@twogoats.co.uk,"
+44 20 8144 2252 "
Totemcat ," $5,000+ ",None,$25 - $49,"""2 - 9""","Madrid,",None,https://clutch.co/profile/totemcat,http://totemcat.com/,totemcat@materiaworks.com,"
(+34) 91 332 90 53. "
Argus HD," $5,000+ ",None,$100 - $149,"""2 - 9""","San Francisco,",CA,https://clutch.co/profile/argus-hd,http://argushd.com/,info@ArgusHD.com,"
+1.415.320.8465 "
Savvy Marketing," $10,000+ ",None,$150 - $199,"""50 - 249""","Leeds,",None,https://clutch.co/profile/savvy-marketing,https://www.getsavvy.com/,sayhello@getsavvy.com,"
+44.113.237.6500 "
Vision Three LLC," $5,000+ ",None,$100 - $149,"""2 - 9""","Indianapolis,",IN,https://clutch.co/profile/vision-three,https://www.visionthree.com/,brendon@visionthree.com,"
+1.317.269.0556 "
Nukomeet," $10,000+ ",None,$100 - $149,"""2 - 9""","Paris,",None,https://clutch.co/profile/nukomeet,https://nukomeet.com/,bonjour@nukomeet.com,"
+33.768 .410.691 "
Maxiemind," $5,000+ ",None,$25 - $49,"""10 - 49""","Kiev,",None,https://clutch.co/profile/maxiemind,https://maxiemind.com/,hello@maxiemind.com,"
38 068 999 9398 "
Anibrain Interactive," $10,000+ ",None,$100 - $149,"""2 - 9""","pune,",None,https://clutch.co/profile/anibrain-interactive,http://anibraininteractive.com/,info@anibraininteractive.com,"
+ 91 (0) 20 67637373 "
Worldview," $10,000+ ",None,$100 - $149,"""Freelancer""","Clifton Hill,",None,https://clutch.co/profile/worldview,http://www.worldview.com.au/,hello@worldview.com.au,"
+61.412.708.408 "
Movr," $10,000+ ",None,$100 - $149,"""2 - 9""","Kln,",None,https://clutch.co/profile/movr,https://www.movr.com/en/,contact@movr.com,"
+49.221.455.80380 "
Packet39," $5,000+ ",None,$50 - $99,"""2 - 9""","London,",None,https://clutch.co/profile/packet39,http://Packet39.com,vice@packet39.com,"
5199026191 "
Transcendent Enterprise," $5,000+ ",None,$100 - $149,"""2 - 9""","New York,",NY,https://clutch.co/profile/transcendent-enterprise,http://transcendententerprise.com/,sayhi@t-enter.com,"
212.689.1563 "
Rocket Communications Ltd," $10,000+ ",None,$150 - $199,"""2 - 9""","Nobottle,",None,https://clutch.co/profile/rocket-communications-0,http://rocketcommunications.co.uk/,info@rocketcommunications.co.uk,"
+44.160.4589.119 "
Good factory," $5,000+ ",None,$25 - $49,"""2 - 9""","Santiago,",None,https://clutch.co/profile/good-factory,https://good-factory.com/,cpacheco@good-factory.com,"
(+56) 9 9341 9503 "
DRAP," $1,000+ ",None,$25 - $49,"""10 - 49""","Zagreb,",None,https://clutch.co/profile/drap,https://www.drap.agency/,info@drap.agency,"
+385 1 4820 044 "
Swedish Frames," $5,000+ ",None,$25 - $49,"""2 - 9""","Stockholm,",None,https://clutch.co/profile/swedish-frames,https://www.swedishframes.se/,info@swedishframes.se,"
+46.0.8. 22.68.00 "
TapFreaks," $10,000+ ",None,$50 - $99,"""10 - 49""","Oshawa,",None,https://clutch.co/profile/tapfreaks,http://tapfreaks.net/,sales@tapfreaks.net,"
905.550.7374 "
Redixel," $5,000+ ",None,$25 - $49,"""10 - 49""","Ho Chi Minh,",None,https://clutch.co/profile/redixel,http://www.redixel.com,contact@redixel.com,"
+84909083980 "
Elint Minds," $10,000+ ",None,$25 - $49,"""10 - 49""","Mohali,",None,https://clutch.co/profile/elint-minds,http://www.elintminds.com,sales@elintminds.com,"
8360584722 "
DataSoft," $1,000+ ",None,< $25,"""2 - 9""","dd,",None,https://clutch.co/profile/datasoft,http://disk.com,info@dsik.com,"
 "
Siligin," $10,000+ ",None,$25 - $49,"""10 - 49""","Lviv,",None,https://clutch.co/profile/siligin,http://www.siligin.com,sales@siligin.com,"
 "
SimLabs Inc.," $10,000+ ",None,$50 - $99,"""10 - 49""","Tampa,",FL,https://clutch.co/profile/simlabs,https://www.sim-labs.com,info@sim-labs.com,"
(813) 964-75-28 "
Liquid Productions," $10,000+ ",None,$150 - $199,"""10 - 49""","Leatherhead,",None,https://clutch.co/profile/liquid-productions,https://www.liquidproductions.co.uk/,info@liquidproductions.co.uk,"
+44.0207.757.7473 "
Little Motel Motion Studio LTD," $10,000+ ",None,$150 - $199,"""2 - 9""","Leeds,",None,https://clutch.co/profile/little-motel-motion-studio,http://www.littlemotel.tv/,hello@littlemotel.tv,"
+44.0113.322.7901 "
Fuel.Tech," $5,000+ ",None,$100 - $149,"""10 - 49""","Houston,",TX,https://clutch.co/profile/fueltech,http://fuel.tech/,info@fuelfx.com,"
855.472.7316 "
The AntiAlias ," $1,000+ ",None,$25 - $49,"""10 - 49""","New Delhi,",None,https://clutch.co/profile/antialias,http://www.theantialias.com,sales@theantialias.com,"
9716613287 "
Handcrafted Mobile," $1,000+ ",None,$25 - $49,"""10 - 49""",None,None,https://clutch.co/profile/handcrafted-mobile,https://handcraftedmobile.com/,contact@handcraftedmobile.com,"
 "
Square Root Solutions," $10,000+ ",None,$100 - $149,"""2 - 9""","Kilkenny,",None,https://clutch.co/profile/square-root-solutions,https://squareroot.ie/,info@squareroot.ie,"
+353.1908.1182 "
Augmenta," $5,000+ ",None,$100 - $149,"""2 - 9""","Rome,",None,https://clutch.co/profile/augmenta,https://www.augmenta.it/,hello@augmenta.it,"
 "
VRAI," $5,000+ ",None,$100 - $149,"""2 - 9""","Dublin,",None,https://clutch.co/profile/vrai,http://vrai.ie/,hello@vrai.ie,"
 "
Subliminal Productions," $10,000+ ",None,$100 - $149,"""2 - 9""","New York,",NY,https://clutch.co/profile/subliminal-productions,http://subliminalproductions.tv/,duncan.schieb@subliminalproductions.tv,"
917.224.4526 "
Interface Media Group," $10,000+ ",None,$100 - $149,"""10 - 49""","Washington,",DC,https://clutch.co/profile/interface-media-group,https://www.interfacemedia.com/,info@interfacemedia.com,"
+1.202.861.0500 "
Double77," $5,000+ ",None,None,"""2 - 9""","Rome,",None,https://clutch.co/profile/double77,http://www.double77.com/,info@double77.com,"
 "
Orbital Media," $10,000+ ",None,$150 - $199,"""10 - 49""","Stowmarket,",None,https://clutch.co/profile/orbital-media,https://www.orbitalmedia.com/,INFOWEB@ORBITALMEDIA.COM,"
+44.0.203.411.9111 "
We Are Mobile," $10,000+ ",None,< $25,"""2 - 9""","New York,",NY,https://clutch.co/profile/we-are-mobile,https://www.wamagency.com/,alex.siddall@wamagency.com,"
917.627.3566 "
Agents of Play," $5,000+ ",None,$50 - $99,"""2 - 9""","Ridgewood,",NJ,https://clutch.co/profile/agents-play,http://agentsofplay.com/,info@agentsofplay.com,"
 "
Ragoo Media," $10,000+ ",None,$100 - $149,"""2 - 9""","Minsk,",None,https://clutch.co/profile/ragoo-media,http://ragoo.by/,info@ragoo.by,"
+375.291.953.333 "
Liquit otter," $5,000+ ",None,$25 - $49,"""2 - 9""","Alicante,",None,https://clutch.co/profile/liquit-otter,http://liquidotter.com/,info@liquidotter.com,"
 "
Virtual Verite," $10,000+ ",None,$100 - $149,"""2 - 9""","Los Angeles,",CA,https://clutch.co/profile/virtual-verite,https://www.virtualverite.com/,info@virtualverite.com,"
800.268.2165 "
ProsperVR," $10,000+ ",None,$100 - $149,"""2 - 9""","Los Angeles,",CA,https://clutch.co/profile/prospervr,http://prospervr.com/,hello@prospervr.com,"
(888) 21-PROSPER "
United Collab," $5,000+ ",None,$100 - $149,"""2 - 9""","Marietta,",GA,https://clutch.co/profile/united-collab,http://unitedcollab.com/index.html,hello@unitedcollab.com,"
+1.404.963.8182 "
Nickerson," $1,000+ ",None,$25 - $49,"""10 - 49""","Boston,",MA,https://clutch.co/profile/nickerson,http://nickersonpr.com/,bridget.kelly@nickersoncos.com,"
617.848.4225 "
Disha House," $10,000+ ",None,$100 - $149,"""2 - 9""","Varanasi,",None,https://clutch.co/profile/disha-house,http://dishahouse.co.in,info@dishahouse.com,"
+91.73883 26298 "
Wave," $10,000+ ",None,$100 - $149,"""2 - 9""","Brussels,",None,https://clutch.co/profile/wave,http://www.wavedesign.be,antoine.p@wavedesign.be,"
+32.472.39.43.27 "
Wild," $5,000+ ",None,$100 - $149,"""2 - 9""","Vienna,",None,https://clutch.co/profile/wild,https://wild.as/,weare@wild.as,"
+43.676.4014220 "
Napoleon IT," $10,000+ ",None,$25 - $49,"""50 - 249""","Chelyabinsk,",None,https://clutch.co/profile/napoleon-it,http://napoleonit.com,hello@napoleonit.com,"
+7 (800) 555-20-31 "
Innovate Mobile," $10,000+ ",None,$100 - $149,"""2 - 9""","San Francisco,",CA,https://clutch.co/profile/innovate-mobile,https://www.inv8.com/,info@inv8.com,"
415.484.8915 "
MelonCollie Productions, Undisclosed,None,$50 - $99,"""2 - 9""",None,None,https://clutch.co/profile/meloncollie-productions,http://www.meloncollieproductions.com,bob@meloncollieproductions.com,"
 "
Twigames," $1,000+ ",None,< $25,"""2 - 9""","Kyiv,",None,https://clutch.co/profile/twigames,http://twigames.co,info@twigames.co,"
+380688074948 "
LaPraim," $5,000+ ",None,$150 - $199,"""2 - 9""","Houston,",TX,https://clutch.co/profile/lapraim,https://lapraim.com/,hello@lapraim.com,"
888.570.5731 "
PixelTeh," $10,000+ ",None,$25 - $49,"""50 - 249""","Zaporizhzhya,",None,https://clutch.co/profile/pixelteh,https://pixelteh.com/,info@pixelteh.com,"
+38 050 060 12 58 "
Space66," $10,000+ ",None,$150 - $199,"""10 - 49""","London,",None,https://clutch.co/profile/space66,https://www.space66.com/,info@space66.com,"
+44.0.20.3773.1039 "
AQuest," $5,000+ ",None,$25 - $49,"""50 - 249""","San Giovanni Lupatoto Verona,",None,https://clutch.co/profile/aquest,https://www.aquest.it,info@aquest.it,"
+39.045.875.2845 "
Innovative Multimedia Group," $5,000+ ",None,$100 - $149,"""2 - 9""","San Antonio,",TX,https://clutch.co/profile/innovative-multimedia-group,http://theimgstudio.com/,,"
210.582.5316 "
Bamboo Creative," $10,000+ ",None,$150 - $199,"""2 - 9""","Fareham,",None,https://clutch.co/profile/bamboo-creative,https://www.bamboocreative.co.uk/,hello@bamboocreative.co.uk,"
+44 1329 800 820 "
QSS Technosoft Pvt. Ltd," $10,000+ ",None,< $25,"""250 - 999""","Noida,",None,https://clutch.co/profile/qss-technosoft,http://qsstechnosoft.com/,sales@qsstechnosoft.com,"
 "
Manimal," $5,000+ ",None,$100 - $149,"""2 - 9""","Tallinn,",None,https://clutch.co/profile/manimal,http://manimaldesign.com/,info@manimaldesign.com,"
+372.5.569.4375 "
Dimensional Innovations," $5,000+ ",None,$100 - $149,"""50 - 249""","Overland Park,",KS,https://clutch.co/profile/dimensional-innovations,https://www.dimin.com/,info@dimin.com,"
913.384.3488 "
Cantina, Undisclosed,None,None,"""50 - 249""","Boston,",MA,https://clutch.co/profile/cantina,https://cantina.co/,hello@cantina.com,"
1800775-2714 "
T-Media Software," $5,000+ ",None,$50 - $99,"""2 - 9""","Gdansk,",None,https://clutch.co/profile/t-media-software,http://t-media.pl,info@t-media.pl,"
0048669539977 "
Finger Food Studios Inc.," $50,000+ ",None,None,"""50 - 249""","Port Coquitlam,",None,https://clutch.co/profile/finger-food-studios,http://fingerfoodstudios.com,info@fingerfoodstudios.com,"
6044760350 "
RevInfotech," $10,000+ ",None,< $25,"""50 - 249""","Gurugram ,",None,https://clutch.co/profile/revinfotech,https://www.revinfotech.com/,contactus@revinfotech.com,"
+91-124-4642767 "
Black Wing Foundation," $10,000+ ",None,$25 - $49,"""50 - 249""","Dnipro,",None,https://clutch.co/profile/black-wing-foundation,http://bwf-game.com/,bizdev@bwf-game.com,"
 "
Phygital," $10,000+ ",None,$150 - $199,"""2 - 9""","Guildford,",None,https://clutch.co/profile/phygital,http://phygital.co.uk/,hello@phygital.co.uk,"
+44.01483.511213 "
HAUS Los Angeles," $5,000+ ",None,$100 - $149,"""10 - 49""","Los Angeles,",CA,https://clutch.co/profile/haus-los-angeles,https://madeinhaus.com,hello@madeinhaus.com,"
323.466.6616 "
Cubicle Ninjas," $5,000+ ",None,$100 - $149,"""10 - 49""","Glen Ellyn,",IL,https://clutch.co/profile/cubicle-ninjas,https://cubicleninjas.com/,Hello@CubicleNinjas.com,"
206.785.7389 "
Gag," $1,000+ ",None,$25 - $49,"""10 - 49""","ROME,",None,https://clutch.co/profile/gag,https://www.gag.it/en,mail@gag.it,"
+39.06.94356150 "
3E IT Solutions ," $5,000+ ",None,< $25,"""50 - 249""","New York,",NY,https://clutch.co/profile/3e-it-solutions,http://www.3esolutions.net,solutions@3eplc.com,"
 "
Junto," $10,000+ ",None,$25 - $49,"""10 - 49""","Moscow,",None,https://clutch.co/profile/junto,http://juntoteam.com/,allan@juntoteam.com,"
+7.925.159.71.37 "
DOING.," $5,000+ ",None,$100 - $149,"""250 - 999""","Rome,",None,https://clutch.co/profile/doing,http://www.doing.com/,newbusiness@doing.com,"
+39.06332745 "
L2D," $25,000+ ",None,$150 - $199,"""10 - 49""","Chattanooga,",TN,https://clutch.co/profile/l2d,http://l2d.co,info@level2d.com,"
423-509-6637 "
TMW Unlimited," $10,000+ ",None,$150 - $199,"""250 - 999""","London,",None,https://clutch.co/profile/tmw-unlimited,https://www.tmwunlimited.com/,mlambert@tmwunlimited.com,"
+44.0.20.7349.4000 "
Fish in a Bottle," $10,000+ ",None,$150 - $199,"""10 - 49""","Leamington Spa,",None,https://clutch.co/profile/fish-bottle,http://www.fishinabottle.com/,info@fishinabottle.com,"
+44.0192.688.6842 "
Orchard Media & Events Group Ltd," $10,000+ ",None,$150 - $199,"""10 - 49""","Cardiff ,",None,https://clutch.co/profile/orchard-media-events-group,http://thinkorchard.com,info@thinkorchard.com,"
+44.0.2920.100.888 "
immediaC," $5,000+ ",None,$100 - $149,"""2 - 9""","Halifax,",None,https://clutch.co/profile/immediac,http://www.immediac.com,Sales@immediac.com,"
902-491-4485 "
Tyger Shark," $10,000+ ",None,$150 - $199,"""10 - 49""","Barrie,",None,https://clutch.co/profile/tyger-shark,https://www.tygershark.com/,info@tygershark.com,"
705.252.2337 "
Knit," $10,000+ ",None,$150 - $199,"""50 - 249""","London,",None,https://clutch.co/profile/knit,https://weareknit.co.uk/,hello@weareknit.co.uk,"
+44(0)7801 594 167 "
Rubius, Undisclosed,None,$25 - $49,"""50 - 249""","Tomsk,",None,https://clutch.co/profile/rubius,http://www.rubius.com,info@rubius.com,"
+7 (3822) 9-7777-2 "
Elite Crest Technologies," $25,000+ ",None,$150 - $199,"""10 - 49""","Seattle,",WA,https://clutch.co/profile/elite-crest-technologies,http://www.elitecrest.com,support@elitecrest.com,"
+1 (877) 650 0046 "
Intellicore Ltd," $10,000+ ",None,$150 - $199,"""10 - 49""","Aberdeen ,",None,https://clutch.co/profile/intellicore,https://www.intellicore.co.uk/,info@intellicore.co.uk,"
+44.0.122.421.3335 "
Glare Digital," $5,000+ ",None,$100 - $149,"""10 - 49""","Brisbane,",None,https://clutch.co/profile/glare-digital,https://digitalglare.com.au/,contact_us@digitalglare.com.au,"
+61.7.3122.2958 "
Zatun Game Studio," $1,000+ ",None,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/zatun-game-studio,http://zatun.com/,biz@zatun.com,"
+91 9265838537 "
Lumen Digital," $10,000+ ",None,$150 - $199,"""2 - 9""","Finchampstead,",None,https://clutch.co/profile/lumen-digital,http://lumen-digital.com/,hello@lumen-digital.com,"
01183282852 "
Appedology," $1,000+ ",None,None,"""50 - 249""","Corona,",CA,https://clutch.co/profile/appedology,https://www.appedology.com/,sales@appedology.com,"
951-777-0715 "
Mondo Robot," $10,000+ ",None,$100 - $149,"""10 - 49""","Boulder,",CO,https://clutch.co/profile/mondo-robot,http://www.mondorobot.com/,info@mondorobot.com,"
+1.303.800.2916 "
Curve Studio," $5,000+ ",None,$100 - $149,"""10 - 49""","Turin,",None,https://clutch.co/profile/curve-studio,https://www.curvecreativestudio.com/,info@curvecreativestudio.com,"
+39.011.196.655.10  "
Prime Holding JSC," $5,000+ ",None,$25 - $49,"""250 - 999""",None,None,https://clutch.co/profile/prime-holding-jsc,http://primeholding.com/,sales@primeholding.com,"
 "
Blit Software," $5,000+ ",None,$25 - $49,"""10 - 49""","Barcelona,",None,https://clutch.co/profile/blit-software,http://www.blitsoftware.com/,info@blitsoftware.com,"
 "
Infograins," $5,000+ ",None,< $25,"""10 - 49""","Indore,",None,https://clutch.co/profile/infograins,https://infograins.com,infograinssolutions@gmail.com,"
+91 7314258071 "
Greenwood Campbell," $10,000+ ",None,$150 - $199,"""10 - 49""","Bournemouth,",None,https://clutch.co/profile/greenwood-campbell,http://www.greenwoodcampbell.com/,hello@greenwoodcampbell.com,"
+44.(0)1202.555.124 "
Conjure ," $25,000+ ",None,None,"""10 - 49""",None,None,https://clutch.co/profile/conjure-ltd,http://www.conjure.co.uk,,"
 "
Big Kitty Labs," $10,000+ ",None,$100 - $149,"""10 - 49""","Columbus,",OH,https://clutch.co/profile/big-kitty-labs,http://www.bigkittylabs.com,contact@bigkittylabs.com,"
 "
"Guangzhou Antiphon Information and Technology Co.,Ltd"," $5,000+ ",None,< $25,"""250 - 999""","Guangzhou City,",None,https://clutch.co/profile/guangzhou-antiphon-information-technology-coltd,http://www.antiphon168.com/en,info@antiphon.com.cn,"
18026275395 "
amitechlabs," $5,000+ ",None,< $25,"""10 - 49""","Portland,",OR,https://clutch.co/profile/amitechlabs,https://www.amitechlabs.com,info@amitechlabs.com,"
 "
Vex Solutions," $1,000+ ",None,$25 - $49,"""50 - 249""","Lima,",None,https://clutch.co/profile/vex-solutions,http://www.vexsolutions.com,info@vexsolutions.com,"
51 970771094 "
Undercurrent UK," $10,000+ ",None,$150 - $199,"""10 - 49""","London,",None,https://clutch.co/profile/undercurrent-uk,http://www.undercurrent.uk.net/,hello@undercurrent.uk.net,"
+44.020.7183.6661 "
Reflection Creative Media," $10,000+ ",None,$150 - $199,"""2 - 9""","Wombourne, Wolverhampton,",None,https://clutch.co/profile/reflection-creative-media,http://reflectioncreativemedia.com/,info@reflectiondesign.co.uk,"
+44.0.190.289.4101 "
Meta 3D Studios," $10,000+ ",None,$100 - $149,"""10 - 49""","Austin,",TX,https://clutch.co/profile/meta-3d-studios,http://www.meta3dstudios.com/,randy@meta3dstudios.com,"
 "
American Movie Co," $5,000+ ",None,$100 - $149,"""10 - 49""","New York,",NY,https://clutch.co/profile/american-movie-co,https://www.americanmovieco.com/,Bill@AmericanMovieCo.com,"
+1.212.219.1075 "
Works Digital," $10,000+ ",None,$150 - $199,"""2 - 9""","London ,",None,https://clutch.co/profile/works-digital,http://www.worksdigital.co.uk/,info@worksdigital.co.uk,"
+44 0208.780.4959 "
"Apps Team Technologies, Pvt. Ltd", Undisclosed,None,None,"""50 - 249""","Cochin,",None,https://clutch.co/profile/apps-team-technologies,https://appsteamtechnologies.com,hello@appsteamtechnologies.com,"
+91 484 2982554 "
Relactions," $1,000+ ",None,$25 - $49,"""10 - 49""","Rome,",None,https://clutch.co/profile/relactions,https://www.relactions.com,info@relactions.com,"
+39.06.7039.3242 "
Futuresoft India," $250,000+ ",None,$50 - $99,"""50 - 249""","New Delhi,",None,https://clutch.co/profile/futuresoft-india,http://www.futuresoftindia.com/,info@futuresoftindia.com,"
+91 1142228888 "
Interactivism," $10,000+ ",None,$150 - $199,"""2 - 9""","Pasadena,",CA,https://clutch.co/profile/interactivism,http://interactivism.com/,hello@interactivism.com,"
+1-323-325-5080 "
Hifyre," $50,000+ ",None,$100 - $149,"""10 - 49""","Hamilton,",None,https://clutch.co/profile/hifyre,https://hifyre.com,info@hifyre.com,"
 "
Hydric Media," $50,000+ ",None,$150 - $199,"""10 - 49""","New York,",NY,https://clutch.co/profile/hydric-media,http://www.hydricmedia.com,contact@hydricmedia.com,"
(213) 394-6443 "
SoftWest," $1,000+ ",None,< $25,"""2 - 9""","Lutsk,",None,https://clutch.co/profile/softwest,http://softwest.net/en/,info@softwest.net,"
 "
