Organization_name,Min. Project,Rating,Hourly_rate,Total_Employees,Locality,Region,Profile,Website,Mail,Phone
Superskrypt," $5,000+ ",None,$25 - $49,"""10 - 49""","Warsaw,",None,https://clutch.co/profile/superskrypt,https://superskrypt.pl,info@superskrypt.pl,"
 "
Smashing Infotech, Undisclosed,None,< $25,"""10 - 49""","Indore,",None,https://clutch.co/profile/smashing-infotech,http://www.smashinginfotech.com,hello@smashinginfotech.com,"
0731-4968725 "
InTechSoft," $1,000+ ",None,$25 - $49,"""10 - 49""","Kharkiv,",None,https://clutch.co/profile/intechsoft,http://intechsoft.net,aleksander.sucharew@intechsoft.net,"
 "
Fivebox," $5,000+ ",None,$100 - $149,"""10 - 49""","Atlanta,",GA,https://clutch.co/profile/fivebox,https://www.fivebox.com/,hello@fivebox.com,"
800.641.7790 "
Rehab Creative LLC," $10,000+ ",None,$150 - $199,"""2 - 9""","Englewood,",None,https://clutch.co/profile/rehab-creative,https://rehabcreative.com/,gethelp@rehabcreative.com,"
+1.720.458.5280 "
Pandawerk," $5,000+ ",None,$25 - $49,"""10 - 49""","Krefeld,",None,https://clutch.co/profile/pandawerk,http://pandawerk.com,info@pandawerk.com,"
+49 2151 38730 90 "
HolloSoft," $1,000+ ",None,$25 - $49,"""2 - 9""","Bucharest,",None,https://clutch.co/profile/hollosoft,https://hollosoft.com,hello@hollosoft.com,"
0040371 346 556 "
Sara Analytics," $1,000+ ",None,$25 - $49,"""50 - 249""","Jaipur ,",None,https://clutch.co/profile/sara-analytics,http://saraanalytics.com/,info@saraanalytics.com,"
(+91) 982 912 2908 "
Enuke Software, Undisclosed,None,$25 - $49,"""50 - 249""","Gurgaon,",None,https://clutch.co/profile/enuke-software-0,http://enukesoftware.com,abhishek@enukesoftware.com,"
+91 124 425 3862 "
Marzee Labs," $5,000+ ",None,$50 - $99,"""2 - 9""","Porto,",None,https://clutch.co/profile/marzee-labs,https://marzeelabs.org,info@marzeelabs.org,"
 "
"Aslan Interactive, Inc."," $5,000+ ",None,$100 - $149,"""2 - 9""",None,None,https://clutch.co/profile/aslan-interactive,http://www.aslaninteractive.com,sales@aslaninteractive.com,"
 "
Scimus Solution," $10,000+ ",None,$25 - $49,"""10 - 49""","Lviv,",None,https://clutch.co/profile/scimus-solution,http://thescimus.com,tech@thescimus.com,"
 "
Watermelon Web Works," $10,000+ ",None,$100 - $149,"""10 - 49""","Portland,",OR,https://clutch.co/profile/watermelon-web-works,https://www.watermelonwebworks.com/,paul@watermelonwebworks.com,"
971.645.4352 "
Devos Software," $1,000+ ",None,$25 - $49,"""2 - 9""","Kharkiv,",None,https://clutch.co/profile/devos-software,https://devos-software.com,sales@devos-software.com,"
+38 067 573 47 21 "
Chromatix," $1,000+ ",None,None,"""2 - 9""","Canterbury,",None,https://clutch.co/profile/chromatix,https://www.chromatix.com.au,hello@chromatix.com.au,"
03 9912 6403 "
Versantus," $10,000+ ",None,$100 - $149,"""2 - 9""","Kidlington,",None,https://clutch.co/profile/versantus,https://www.versantus.co.uk/,hello@versantus.co.uk,"
186.542.2112 "
Decima Digital," $25,000+ ",None,$25 - $49,"""10 - 49""","Kyiv,",None,https://clutch.co/profile/decima-digital,http://www.decimadigital.com,services@decimadigital.com,"
+372 544 033 53 "
ProCoders," $5,000+ ",None,$25 - $49,"""10 - 49""","Kharkiv,",None,https://clutch.co/profile/procoders,http://procoders.tech/,procodersfl@gmail.com,"
+380954962077 "
LabTop Digital," $5,000+ ",None,$25 - $49,"""10 - 49""","Kyiv,",None,https://clutch.co/profile/labtop-digital,http://labtop.digital/,a.dyshkant@labtop.digital,"
+380503888911 "
MintyMint," $5,000+ ",None,$25 - $49,"""10 - 49""","Kyiv,",None,https://clutch.co/profile/mintymint,https://mintymint.net,hello@mintymint.net,"
+380954794020 "
Jazz Pixels, Undisclosed,None,$25 - $49,"""10 - 49""","Minsk,",None,https://clutch.co/profile/jazz-pixels,http://jazzpixels.us/,hello@jazzpixels.com,"
+375 29 601 71 06 "
Dinarys LLC," $1,000+ ",None,$25 - $49,"""10 - 49""","Dnipro,",None,https://clutch.co/profile/dinarys,http://dinarys.com/,hallo@dinarys.com,"
+38067 625 1500 "
Tecco," $5,000+ ",None,$25 - $49,"""2 - 9""","Riga,",None,https://clutch.co/profile/tecco,http://www.tecco.lv,maksims.kondratjevs@tecco.lv,"
+371.28802922 "
Chronos Interactive, Undisclosed,None,$100 - $149,"""10 - 49""","Denver,",CO,https://clutch.co/profile/chronos-interactive,http://www.chronosinteractive.com/,duane@chronosinteractive.com,"
 "
Devstark," $5,000+ ",None,$25 - $49,"""2 - 9""",None,None,https://clutch.co/profile/devstark,https://devstark.com,info@devstark.com,"
 "
CoreFoxs," $1,000+ ",None,$25 - $49,"""2 - 9""","UK,",None,https://clutch.co/profile/corefoxs,http://www.corefoxs.com/,info@corefoxs.com,"
 "
CodeMaven Pvt Ltd," $1,000+ ",None,$25 - $49,"""10 - 49""","Noida,",None,https://clutch.co/profile/codemaven,http://codemaven.in,info@codemaven.net,"
 "
Adapt agency," $5,000+ ",None,$100 - $149,"""50 - 249""","Boston,",MA,https://clutch.co/profile/adapt-agency,https://adaptagency.com/,jesper@adaptagency.com,"
+1 617 483 2961 "
Nakitel, Undisclosed,None,$25 - $49,"""10 - 49""","Kiev,",None,https://clutch.co/profile/nakitel,https://nakitel.com/en/,roman.tsvirchak@nakitel.com,"
+380 443949944 "
Altermyth," $5,000+ ",None,< $25,"""10 - 49""","Jakarta,",None,https://clutch.co/profile/altermyth,http://www.altermyth.com,dienw@altermyth.com,"
(6221) 83783869 "
UPDIVISION," $10,000+ ",None,$25 - $49,"""10 - 49""","Bucharest,",None,https://clutch.co/profile/updivision,http://www.updivision.com,andrei@updivision.com,"
0040732512067 "
Green Cube Solutions," $5,000+ ",None,< $25,"""10 - 49""","ahmedabad,",None,https://clutch.co/profile/green-cube-solutions,http://www.greencubes.co.in,info@greencubes.co.in,"
9974393731 "
TopNotch Innovative Technologies," $1,000+ ",None,$100 - $149,"""10 - 49""",None,None,https://clutch.co/profile/topnotch-innovative-technologies,https://www.topnotchinv.com/,info@topnotchinv.com,"
 "
Satvos Projektai," $1,000+ ",None,< $25,"""2 - 9""","Klaipda,",None,https://clutch.co/profile/satvos-projektai,http://www.satvosprojektai.lt/home.html,info@satvosprojektai.lt,"
+370 612 09053 "
ICT Information Technologies," $5,000+ ",None,$25 - $49,"""10 - 49""","Istanbul,",None,https://clutch.co/profile/ict-information-technologies,http://www.ictyazilim.com,info@ictyazilim.com,"
 "
Universal Stream Solution LLC," $5,000+ ",None,$25 - $49,"""10 - 49""","Mcdonough,",GA,https://clutch.co/profile/universal-stream-solution,http://www.universalstreamsolution.com/,info@universalstreamsolution.com,"
+1 (678) 720 4961 "
Navus," $1,000+ ",None,< $25,"""2 - 9""","Klaipeda,",None,https://clutch.co/profile/navus,https://navus.lt/,info@navus.lt,"
+37065553597 "
Wise Engineering," $1,000+ ",None,$25 - $49,"""10 - 49""",None,None,https://clutch.co/profile/wise-engineering,http://wise-engineering.com,contact@wcon-engineering.com,"
 "
Kretoss," $1,000+ ",None,< $25,"""2 - 9""","Ahmedabad,",None,https://clutch.co/profile/kretoss,http://www.kretoss.com,ankurkavathiya123@gmail.com,"
+91 96879 90806 "
"Cinnova Technologies, LLC"," $1,000+ ",None,$25 - $49,"""50 - 249""","Cincinnati,",OH,https://clutch.co/profile/cinnova-technologies,https://www.cinnova.com,sales@cinnova.com,"
 "
Zabius Technologies," $5,000+ ",None,$25 - $49,"""10 - 49""","Ludhiana,",None,https://clutch.co/profile/zabius-technologies,http://zabius.com,info@zabius.com,"
+91-8800685443 "
One Group Digital Solution," $1,000+ ",None,$25 - $49,"""10 - 49""","Lviv,",None,https://clutch.co/profile/one-group-digital-solution,http://ogd-solutions.com/,ogd.solutions@gmail.com,"
+ 380956550837, + 380990255116 "
Webemia," $10,000+ ",None,$25 - $49,"""Freelancer""","North Hollywood,",CA,https://clutch.co/profile/webemia,https://webemia.com,info@webemia.com,"
8886738868 "
NIMA Software," $1,000+ ",None,$25 - $49,"""2 - 9""","Iasi,",None,https://clutch.co/profile/nima-software,http://nimasoftware.com,contact@nimasoftware.com,"
+40 773 397 283 "
MGroup," $1,000+ ",None,$25 - $49,"""10 - 49""","Zhytomyr,",None,https://clutch.co/profile/mgroup,http://www.mgroupweb.com/,irina.mosiyuk@mgroupweb.com,"
+380988896777 "
Lemeor," $10,000+ ",None,$25 - $49,"""10 - 49""","Zaporizhia,",None,https://clutch.co/profile/lemeor,https://lemeor.com/,contact@lemeor.com,"
 "
D2," $5,000+ ",None,$25 - $49,"""10 - 49""","Kyiv,",None,https://clutch.co/profile/d2,http://d2.digital/,m.shiyanov@d2.digital,"
+38 050 472 38 37 "
Commit Studio," $25,000+ ",None,$25 - $49,"""10 - 49""","Montevideo,",None,https://clutch.co/profile/commit-studio,https://commit.studio,hello@commit.studio,"
(+598) 24129991 "
ARR IT Software," $1,000+ ",None,$25 - $49,"""2 - 9""","Gdansk,",None,https://clutch.co/profile/arr-it-software,https://arrit-software.com/,biuro@arrit-software.com,"
+48 577 368 029 "
Polymer Digital," $10,000+ ",None,$100 - $149,"""2 - 9""","Pontiac,",IL,https://clutch.co/profile/polymer-digital,https://polymerdigital.com,hello@polymerdigital.com,"
(773) 362-4657 "
We're Building Apps," $5,000+ ",None,$100 - $149,"""2 - 9""","Philadelphia,",PA,https://clutch.co/profile/were-building-apps,http://www.werebuildingapps.com,markus@werebuildingapps.com,"
 "
"V4 Development, LLC."," $10,000+ ",None,$150 - $199,"""10 - 49""","Richmond,",VA,https://clutch.co/profile/v4-development,http://www.v4development.com,info@v4development.com,"
8045920782 "
dezignartworks, Undisclosed,None,None,"""2 - 9""","Hyderabad,",None,https://clutch.co/profile/dezignartworks,http://www.dezignartworks.com,,"
9966441380 "
Vizon," $1,000+ ",None,None,"""2 - 9""","Arnold,",MD,https://clutch.co/profile/vizon,https://vizondev.com/,contact@vizondev.com,"
 "
orbital Innovation," $1,000+ ",None,< $25,"""2 - 9""","Jodhpur,",None,https://clutch.co/profile/orbital-innovation,http://www.orbitalinnovation.com,sales@orbitalinnovation.com,"
9680595947 "
Creative Propulsion Labs, Undisclosed,None,$50 - $99,"""2 - 9""","Miami,",FL,https://clutch.co/profile/creative-propulsion-labs,https://www.creativepl.com,info@creativepl.com,"
786.360.1669 "
IMG Global Infotech Pvt. Ltd.," $1,000+ ",None,< $25,"""10 - 49""","jaipur,",None,https://clutch.co/profile/img-global-infotech,http://www.imgglobalinfotech.com,info@imgglobalinfotech.com,"
9887034345 "
Sagetree," $25,000+ ",None,$100 - $149,"""2 - 9""","Chula Vista,",CA,https://clutch.co/profile/sagetree,https://www.sagetree.com/,letschat@sagetree.net,"
(866)728-9100 "
XPGraph," $5,000+ ",None,$25 - $49,"""10 - 49""","Minsk,",None,https://clutch.co/profile/xpgraph,http://xpgraph.com/,i.strazdina@xpgraph.com,"
+375.44.7101525 "
Zingbytes It Solutions," $10,000+ ",None,< $25,"""10 - 49""",None,None,https://clutch.co/profile/zingbytes-it-solutions,https://zingbytes.com/,info@zingbytes.com,"
+917314226161 "
Monimedia," $50,000+ ",None,$100 - $149,"""10 - 49""","Kowloon Tong,",None,https://clutch.co/profile/monimedia,http://www.monimedia.com,info@monimedia.com,"
852 3188 3660 "
Parshwa Technologies," $1,000+ ",None,< $25,"""10 - 49""","AHMEDABAD,",None,https://clutch.co/profile/parshwa-technologies,http://parshwatechnologies.com/,contact@parshwatechnologies.in,"
+91 992 5840 001 "
Seems Neat," $1,000+ ",None,$25 - $49,"""2 - 9""","Vilnius,",None,https://clutch.co/profile/seems-neat,http://www.seemsneat.com,hello@seemsneat.com,"
+370 627 72099 "
Aglowid IT Solutions," $1,000+ ",None,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/aglowid-it-solutions,https://aglowiditsolutions.com,sales@aglowiditsolutions.com,"
+91.90162.35370 "
Valeda Studio LTD," $10,000+ ",None,$25 - $49,"""10 - 49""","London,",None,https://clutch.co/profile/valeda-studio,https://valeda.co/,contact@valeda.co,"
(0208) 123-6909 "
FlyFox Web Studio, Undisclosed,None,< $25,"""10 - 49""","Ivano-Frankivsk,",None,https://clutch.co/profile/flyfox-web-studio,http://flyfox.in.ua/en.html,info@flyfox.in.ua,"
+380665622772 "
Kodesoft Technologies," $10,000+ ",None,< $25,"""10 - 49""","Pune,",None,https://clutch.co/profile/kodesoft-technologies,http://www.kodesoft.in,ksundaram@kodesoft.in,"
8857052050 "
1st Studio," $1,000+ ",None,< $25,"""2 - 9""","Minsk,",None,https://clutch.co/profile/1st-studio,http://1st-studio.by,manager@1st-studio.by,"
+375291117560 "
Ronnie WebSolutions," $1,000+ ",None,< $25,"""10 - 49""","Rajkot,",None,https://clutch.co/profile/ronnie-websolutions,http://ronniewebsolutions.com/,sales@ronniewebsolutions.com,"
+91 7575089469 "
LemonUnit.com," $1,000+ ",None,$25 - $49,"""2 - 9""","Rzeszw,",None,https://clutch.co/profile/lemonunitcom,http://lemonunit.com,contact@lemonunit.com,"
+48 503 145 080 "
Pixelmate," $5,000+ ",None,$50 - $99,"""10 - 49""","Berlin,",None,https://clutch.co/profile/pixelmate,http://www.pixel-mate.com,hello@pixel-mate.com,"
 "
InApps Technology," $5,000+ ",None,< $25,"""10 - 49""","Ho Chi Minh,",None,https://clutch.co/profile/inapps-technology,https://www.inapps.net/,sales@inapps.net,"
+84906330450 "
"Xoho Tech, Inc"," $1,000+ ",None,$25 - $49,"""10 - 49""","New York,",NY,https://clutch.co/profile/xoho-tech,https://xoho.tech,sam@xoho.tech,"
845.603.1245  "
Web Solution Winner ," $1,000+ ",None,$25 - $49,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/web-solution-winner,http://www.websolutionwinner.com/,info@websolutionwinner.com,"
+91.990.408.2083 "
Cyber Vision Development Studio," $1,000+ ",None,$25 - $49,"""10 - 49""","Yerevan,",None,https://clutch.co/profile/cyber-vision-development-studio%E2%84%A2,http://cybervision.co,info@cvds.co,"
+37499336998 "
Studio Twelve Creative," $10,000+ ",None,$25 - $49,"""10 - 49""","Doha,",None,https://clutch.co/profile/studio-twelve-creative,http://studio12creative.com/,info@studio12creative.com,"
+97477059254 "
iROID Technologies," $1,000+ ",None,$25 - $49,"""10 - 49""","Kochi,",None,https://clutch.co/profile/iroid-technologies,http://www.iroidtechnologies.com/,iroidtechnologies@gmail.com,"
 "
Neurony ," $5,000+ ",None,$25 - $49,"""10 - 49""","Bucharest,",None,https://clutch.co/profile/neurony,http://www.neurony.ro,hello@neurony.ro,"
0040730694193 "
Konekta," $5,000+ ",None,$50 - $99,"""2 - 9""","Zagreb,",None,https://clutch.co/profile/konekta,http://www.konekta-tehnologije.hr,marina.mestrovic@konekta-tehnologije.hr,"
+385 91 536 1279 "
ClickFred," $1,000+ ",None,$50 - $99,"""Freelancer""",None,None,https://clutch.co/profile/clickfred,http://clickfred.com/,Ideas@ClickFred.com,"
 "
Roud Studio," $5,000+ ",None,$50 - $99,"""2 - 9""","Warsaw,",None,https://clutch.co/profile/roud-studio,https://www.roudstudio.com,project@roudstudio.com,"
 "
Element 31," $5,000+ ",None,$100 - $149,"""Freelancer""","Marietta,",GA,https://clutch.co/profile/element-31,http://element31.com/,,"
+1.678.436.3131 "
Arias & Thompson, Undisclosed,None,$25 - $49,"""Freelancer""","Tallinn,",None,https://clutch.co/profile/arias-thompson,https://ariasthompson.com,ian@ariasthompson.com,"
+44 7526 952 030 "
DigidWorks," $1,000+ ",None,$25 - $49,"""Freelancer""","Sofia,",None,https://clutch.co/profile/digidworks,https://digidworks.com/,nikolai.tenev@d.codworks.com,"
 "
Codelab Studios, Undisclosed,None,None,"""Freelancer""","Atlanta,",GA,https://clutch.co/profile/codelab-studios,http://www.CodelabStudios.com,,"
 "
HikeBranding," $5,000+ ",None,< $25,"""Freelancer""",None,None,https://clutch.co/profile/hikebranding,https://www.hikebranding.com/,sales@hikebranding.com,"
 "
